artifact,cohort,prompt_id,condition_name,score_key,layer,condition_token_indices,condition_token_labels,condition_token_mean,condition_token_max,full_token_max,full_token_topk_mean,full_token_mean
depression_prompt1.pkl,depression,1,depression,rewrite_scores,12,[13],"["" depression_13""]",-1.2479722499847412e-07,-1.2479722499847412e-07,4.4405460357666016e-06,5.091230074564616e-07,1.1309981346130371e-07
depression_prompt1.pkl,depression,1,depression,rewrite_scores,13,[13],"["" depression_13""]",1.4901161193847656e-07,1.4901161193847656e-07,3.3974647521972656e-06,3.5390257835388184e-07,6.88992440700531e-08
depression_prompt1.pkl,depression,1,depression,rewrite_scores,14,[13],"["" depression_13""]",-2.9802322387695312e-08,-2.9802322387695312e-08,1.3932585716247559e-06,2.3518999417622884e-07,5.0887465476989747e-08
depression_prompt1.pkl,depression,1,depression,rewrite_scores,15,[13],"["" depression_13""]",-8.940696716308594e-08,-8.940696716308594e-08,3.606081008911133e-06,6.355345249176025e-07,1.8719583749771118e-07
depression_prompt1.pkl,depression,1,depression,rewrite_scores,16,[13],"["" depression_13""]",-1.3783574104309082e-07,-1.3783574104309082e-07,2.7120113372802734e-06,4.030764102935791e-07,9.763985872268677e-08
depression_prompt1.pkl,depression,1,depression,rewrite_scores,17,[13],"["" depression_13""]",4.880130290985107e-07,4.880130290985107e-07,1.0952353477478027e-06,2.230207125345866e-07,6.0349702835083e-08
depression_prompt1.pkl,depression,1,depression,rewrite_scores,18,[13],"["" depression_13""]",0.00250244140625,0.00250244140625,0.01177978515625,0.0009541784723599752,0.00028629306703805926
depression_prompt1.pkl,depression,1,depression,rewrite_scores,19,[13],"["" depression_13""]",9.685754776000977e-08,9.685754776000977e-08,3.62396240234375e-05,3.4463902314503987e-06,1.032613217830658e-06
depression_prompt1.pkl,depression,1,depression,rewrite_scores,20,[13],"["" depression_13""]",-3.0174851417541504e-07,-3.0174851417541504e-07,0.0003299713134765625,2.2166719039281208e-05,6.639845669269561e-06
depression_prompt1.pkl,depression,1,depression,rewrite_scores,21,[13],"["" depression_13""]",4.4405460357666016e-06,4.4405460357666016e-06,0.0079345703125,0.0005301502843697866,0.00015906035900115968
depression_prompt1.pkl,depression,1,depression,rewrite_scores,22,[13],"["" depression_13""]",-3.0174851417541504e-07,-3.0174851417541504e-07,0.000240325927734375,1.6094868381818136e-05,4.793349653482437e-06
depression_prompt1.pkl,depression,1,depression,rewrite_scores,23,[13],"["" depression_13""]",-3.110617399215698e-07,-3.110617399215698e-07,3.986060619354248e-07,1.341104507446289e-07,1.739710569381714e-08
depression_prompt1.pkl,depression,1,depression,rewrite_scores,24,[13],"["" depression_13""]",6.705522537231445e-08,6.705522537231445e-08,8.678436279296875e-05,5.966673294703166e-06,1.804213970899582e-06
depression_prompt1.pkl,depression,1,depression,rewrite_scores,25,[13],"["" depression_13""]",2.7120113372802734e-06,2.7120113372802734e-06,0.0002994537353515625,2.0270049571990966e-05,6.09174370765686e-06
depression_prompt1.pkl,depression,1,depression,rewrite_scores,26,[13],"["" depression_13""]",-1.9371509552001953e-07,-1.9371509552001953e-07,0.003570556640625,0.0002380849172671636,7.14162178337574e-05
depression_prompt1.pkl,depression,1,depression,rewrite_scores,27,[13],"["" depression_13""]",1.1175870895385742e-08,1.1175870895385742e-08,2.8371810913085938e-05,1.964345574378967e-06,5.90495765209198e-07
depression_prompt1.pkl,depression,1,depression,rewrite_scores,28,[13],"["" depression_13""]",1.1175870895385742e-08,1.1175870895385742e-08,0.00075531005859375,5.040466785430908e-05,1.5111304819583892e-05
depression_prompt1.pkl,depression,1,depression,rewrite_scores,29,[13],"["" depression_13""]",3.5390257835388184e-08,3.5390257835388184e-08,0.0027923583984375,0.00018619311352570853,5.585081875324249e-05
depression_prompt1.pkl,depression,1,depression,rewrite_scores,30,[13],"["" depression_13""]",3.5390257835388184e-08,3.5390257835388184e-08,0.0078125,0.0005208615213632584,0.00015625305473804474
depression_prompt1.pkl,depression,1,depression,rewrite_scores,31,[13],"["" depression_13""]",0.0,0.0,5.125999450683594e-05,3.417332967122396e-06,1.0251998901367187e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,0,[8],"["" depression_8""]",0.99609375,0.99609375,1.0,0.9963541666666667,0.7621824395691239
depression_prompt10.pkl,depression,10,depression,rewrite_scores,1,[8],"["" depression_8""]",-6.705522537231445e-08,-6.705522537231445e-08,5.811452865600586e-07,3.154079119364421e-07,2.928251443907272e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,2,[8],"["" depression_8""]",-4.1350722312927246e-07,-4.1350722312927246e-07,1.4677643775939941e-06,3.8444995880126954e-07,3.300780473753463e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,3,[8],"["" depression_8""]",-1.2665987014770508e-07,-1.2665987014770508e-07,5.736947059631348e-07,2.8560558954874676e-07,-2.1572029867837594e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,4,[8],"["" depression_8""]",-6.705522537231445e-08,-6.705522537231445e-08,3.6954879760742188e-06,7.251898447672526e-07,1.7907383830048317e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,5,[8],"["" depression_8""]",-1.30385160446167e-07,-1.30385160446167e-07,4.6938657760620117e-07,2.250075340270996e-07,-1.6633854355922965e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,6,[8],"["" depression_8""]",-4.917383193969727e-07,-4.917383193969727e-07,1.4677643775939941e-06,4.5994917551676433e-07,3.205482349839321e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,7,[8],"["" depression_8""]",-5.252659320831299e-07,-5.252659320831299e-07,3.6656856536865234e-06,4.937251408894857e-07,-4.3317329051882724e-09
depression_prompt10.pkl,depression,10,depression,rewrite_scores,8,[8],"["" depression_8""]",3.3974647521972656e-06,3.3974647521972656e-06,6.258487701416016e-06,1.1727213859558106e-06,3.557219061740609e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,9,[8],"["" depression_8""]",-6.631016731262207e-07,-6.631016731262207e-07,1.3187527656555176e-06,2.7517477671305336e-07,-5.457983460537223e-09
depression_prompt10.pkl,depression,10,depression,rewrite_scores,10,[8],"["" depression_8""]",-3.725290298461914e-07,-3.725290298461914e-07,6.854534149169922e-07,2.5182962417602537e-07,1.1262505553489507e-09
depression_prompt10.pkl,depression,10,depression,rewrite_scores,11,[8],"["" depression_8""]",5.811452865600586e-06,5.811452865600586e-06,6.437301635742188e-05,5.562106768290202e-06,1.8668036128199377e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,12,[8],"["" depression_8""]",-5.252659320831299e-07,-5.252659320831299e-07,4.291534423828125e-06,6.556510925292969e-07,1.1461765267128168e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,13,[8],"["" depression_8""]",1.4156103134155273e-07,1.4156103134155273e-07,6.705522537231445e-06,6.020069122314453e-07,1.186028469440549e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,14,[8],"["" depression_8""]",6.705522537231445e-08,6.705522537231445e-08,1.0356307029724121e-06,2.0464261372884113e-07,-5.769868229710779e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,15,[8],"["" depression_8""]",-6.891787052154541e-07,-6.891787052154541e-07,1.1682510375976562e-05,1.0505318641662598e-06,2.408443495284679e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,16,[8],"["" depression_8""]",-4.1350722312927246e-07,-4.1350722312927246e-07,6.645917892456055e-06,5.443890889485677e-07,1.0950620784315952e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,17,[8],"["" depression_8""]",4.76837158203125e-07,4.76837158203125e-07,1.4543533325195312e-05,1.3649463653564452e-06,3.7790037864862486e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,18,[8],"["" depression_8""]",0.029052734375,0.029052734375,0.029052734375,0.0032987703879674276,0.0011509399601193362
depression_prompt10.pkl,depression,10,depression,rewrite_scores,19,[8],"["" depression_8""]",-2.868473529815674e-07,-2.868473529815674e-07,3.337860107421875e-06,3.6408503850301107e-07,2.4604242901469387e-08
depression_prompt10.pkl,depression,10,depression,rewrite_scores,20,[8],"["" depression_8""]",-6.631016731262207e-07,-6.631016731262207e-07,0.0003223419189453125,2.1591782569885254e-05,7.411248462144718e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,21,[8],"["" depression_8""]",2.288818359375e-05,2.288818359375e-05,0.003936767578125,0.0002779995401700338,9.694990030554838e-05
depression_prompt10.pkl,depression,10,depression,rewrite_scores,22,[8],"["" depression_8""]",-9.015202522277832e-07,-9.015202522277832e-07,1.52587890625e-05,9.939074516296387e-07,1.45892764246741e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,23,[8],"["" depression_8""]",-8.791685104370117e-07,-8.791685104370117e-07,1.4156103134155273e-07,-3.8991371790568034e-08,-2.035914465438488e-07
depression_prompt10.pkl,depression,10,depression,rewrite_scores,24,[8],"["" depression_8""]",0.0,0.0,7.009506225585938e-05,4.932284355163574e-06,1.6485709090565526e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,25,[8],"["" depression_8""]",3.9637088775634766e-06,3.9637088775634766e-06,5.793571472167969e-05,4.568696022033692e-06,1.549027686895326e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,26,[8],"["" depression_8""]",-6.146728992462158e-07,-6.146728992462158e-07,0.00994873046875,0.0006632864475250244,0.00023128014317778654
depression_prompt10.pkl,depression,10,depression,rewrite_scores,27,[8],"["" depression_8""]",0.0,0.0,7.200241088867188e-05,4.898508389790853e-06,1.6898090063139449e-06
depression_prompt10.pkl,depression,10,depression,rewrite_scores,28,[8],"["" depression_8""]",0.0,0.0,0.00141143798828125,9.414553642272949e-05,3.282474570496138e-05
depression_prompt10.pkl,depression,10,depression,rewrite_scores,29,[8],"["" depression_8""]",0.0,0.0,0.0033111572265625,0.0002207616964975993,7.700114402660103e-05
depression_prompt10.pkl,depression,10,depression,rewrite_scores,30,[8],"["" depression_8""]",0.0,0.0,0.015625,0.0010416934887568156,0.000363373912351076
depression_prompt10.pkl,depression,10,depression,rewrite_scores,31,[8],"["" depression_8""]",0.0,0.0,0.0001316070556640625,8.7738037109375e-06,3.0606292014898255e-06
depression_prompt11.pkl,depression,11,depression,rewrite_scores,0,[10],"["" depression_10""]",0.99609375,0.99609375,1.0,0.9963541666666667,0.6569085884938374
depression_prompt11.pkl,depression,11,depression,rewrite_scores,1,[10],"["" depression_10""]",1.1641532182693481e-09,1.1641532182693481e-09,6.146728992462158e-08,2.0892669757207235e-08,8.89214905018502e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,2,[10],"["" depression_10""]",-5.820766091346741e-09,-5.820766091346741e-09,3.562308847904205e-08,1.379909614721934e-08,5.612704665102857e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,3,[10],"["" depression_10""]",-2.7939677238464355e-09,-2.7939677238464355e-09,4.21423465013504e-08,1.5133991837501526e-08,6.335965813474452e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,4,[10],"["" depression_10""]",-1.8510036170482635e-08,-1.8510036170482635e-08,4.819594323635101e-08,2.4323041240374248e-08,9.112595085133897e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,5,[10],"["" depression_10""]",-7.2177499532699585e-09,-7.2177499532699585e-09,2.1187588572502136e-08,1.2091671427090962e-08,3.616305741857975e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,6,[10],"["" depression_10""]",9.313225746154785e-09,9.313225746154785e-09,4.307366907596588e-08,1.3178214430809021e-08,4.490659116430485e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,7,[10],"["" depression_10""]",4.423782229423523e-09,4.423782229423523e-09,2.5033950805664062e-06,1.8166999022165934e-07,5.748439976509581e-08
depression_prompt11.pkl,depression,11,depression,rewrite_scores,8,[10],"["" depression_10""]",2.537854015827179e-08,2.537854015827179e-08,4.353933036327362e-08,1.892137030760447e-08,7.886518823339584e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,9,[10],"["" depression_10""]",-5.587935447692871e-09,-5.587935447692871e-09,2.7706846594810486e-08,1.2712553143501282e-08,3.784736420245881e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,10,[10],"["" depression_10""]",1.1175870895385742e-08,1.1175870895385742e-08,4.586763679981232e-08,1.3100604216257731e-08,4.626889812185409e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,11,[10],"["" depression_10""]",5.51808625459671e-08,5.51808625459671e-08,8.754432201385498e-07,7.860362529754639e-08,2.659223181136111e-08
depression_prompt11.pkl,depression,11,depression,rewrite_scores,12,[10],"["" depression_10""]",-2.7939677238464355e-09,-2.7939677238464355e-09,6.891787052154541e-08,1.5227124094963075e-08,5.55325854331889e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,13,[10],"["" depression_10""]",2.0721927285194397e-08,2.0721927285194397e-08,4.21423465013504e-08,1.334895690282186e-08,5.211443343061082e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,14,[10],"["" depression_10""]",-6.984919309616089e-09,-6.984919309616089e-09,3.795139491558075e-08,1.2510766585667928e-08,4.745782055753343e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,15,[10],"["" depression_10""]",-9.080395102500916e-09,-9.080395102500916e-09,6.239861249923706e-08,1.6732762257258096e-08,6.856119379084161e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,16,[10],"["" depression_10""]",-1.3969838619232178e-09,-1.3969838619232178e-09,1.6996636986732483e-08,9.73232090473175e-09,4.176090055323662e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,17,[10],"["" depression_10""]",4.190951585769653e-09,4.190951585769653e-09,1.2293457984924316e-07,2.277083694934845e-08,8.555287693409209e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,18,[10],"["" depression_10""]",2.2798776626586914e-06,2.2798776626586914e-06,7.2479248046875e-05,5.064237241943677e-06,1.626757984148695e-06
depression_prompt11.pkl,depression,11,depression,rewrite_scores,19,[10],"["" depression_10""]",-7.916241884231567e-09,-7.916241884231567e-09,2.1187588572502136e-08,1.0911996165911357e-08,4.394059168531539e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,20,[10],"["" depression_10""]",-1.4668330550193787e-08,-1.4668330550193787e-08,6.288290023803711e-06,4.280048112074534e-07,1.3566348067623504e-07
depression_prompt11.pkl,depression,11,depression,rewrite_scores,21,[10],"["" depression_10""]",1.424923539161682e-07,1.424923539161682e-07,6.9141387939453125e-06,5.437526851892472e-07,1.7584162823697353e-07
depression_prompt11.pkl,depression,11,depression,rewrite_scores,22,[10],"["" depression_10""]",-2.0023435354232788e-08,-2.0023435354232788e-08,1.0710209608078003e-07,1.1206914981206258e-08,1.510922262009154e-09
depression_prompt11.pkl,depression,11,depression,rewrite_scores,23,[10],"["" depression_10""]",-2.7706846594810486e-08,-2.7706846594810486e-08,1.0943040251731873e-08,6.317471464474996e-09,1.2384608704993065e-11
depression_prompt11.pkl,depression,11,depression,rewrite_scores,24,[10],"["" depression_10""]",2.9569491744041443e-08,2.9569491744041443e-08,2.7418136596679688e-06,1.9966003795464833e-07,6.6079318206361e-08
depression_prompt11.pkl,depression,11,depression,rewrite_scores,25,[10],"["" depression_10""]",7.543712854385376e-08,7.543712854385376e-08,1.214444637298584e-06,9.887541333834331e-08,3.431031995631279e-08
depression_prompt11.pkl,depression,11,depression,rewrite_scores,26,[10],"["" depression_10""]",-5.587935447692871e-09,-5.587935447692871e-09,0.0035247802734375,0.00023499233648180962,7.499765327319186e-05
depression_prompt11.pkl,depression,11,depression,rewrite_scores,27,[10],"["" depression_10""]",1.6996636986732483e-08,1.6996636986732483e-08,6.586313247680664e-06,4.468485713005066e-07,1.4468195273521098e-07
depression_prompt11.pkl,depression,11,depression,rewrite_scores,28,[10],"["" depression_10""]",1.3969838619232178e-09,1.3969838619232178e-09,0.00017452239990234375,1.1641935755809147e-05,3.7173344258298265e-06
depression_prompt11.pkl,depression,11,depression,rewrite_scores,29,[10],"["" depression_10""]",4.190951585769653e-09,4.190951585769653e-09,5.269050598144531e-05,3.5183814664681754e-06,1.125077300883354e-06
depression_prompt11.pkl,depression,11,depression,rewrite_scores,30,[10],"["" depression_10""]",0.0,0.0,0.0038299560546875,0.0002553361933678389,8.149089866337624e-05
depression_prompt11.pkl,depression,11,depression,rewrite_scores,31,[10],"["" depression_10""]",0.0,0.0,1.3709068298339844e-05,9.139378865559896e-07,2.9168230421999666e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,0,[12],"["" depression_12""]",0.99609375,0.99609375,1.0,0.9971354166666667,0.704001158637845
depression_prompt12.pkl,depression,12,depression,rewrite_scores,1,[12],"["" depression_12""]",2.5331974029541016e-07,2.5331974029541016e-07,5.21540641784668e-07,2.7318795522054035e-07,-9.442801060883896e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,2,[12],"["" depression_12""]",2.384185791015625e-07,2.384185791015625e-07,2.6673078536987305e-06,5.672375361124675e-07,6.802704023278278e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,3,[12],"["" depression_12""]",-1.1920928955078125e-07,-1.1920928955078125e-07,1.2367963790893555e-06,4.490216573079427e-07,-1.6844790914784306e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,4,[12],"["" depression_12""]",-3.2782554626464844e-07,-3.2782554626464844e-07,1.0579824447631836e-06,3.457069396972656e-07,-1.3103303701981253e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,5,[12],"["" depression_12""]",-6.109476089477539e-07,-6.109476089477539e-07,8.940696716308594e-07,2.692143122355143e-07,-1.979262932487156e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,6,[12],"["" depression_12""]",1.1920928955078125e-07,1.1920928955078125e-07,1.2218952178955078e-06,6.576379140218099e-07,9.297028831813646e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,7,[12],"["" depression_12""]",-5.140900611877441e-07,-5.140900611877441e-07,2.6673078536987305e-06,7.301568984985352e-07,6.349190421726393e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,8,[12],"["" depression_12""]",-1.4901161193847656e-08,-1.4901161193847656e-08,2.60770320892334e-06,7.688999176025391e-07,1.694197240083114e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,9,[12],"["" depression_12""]",-1.1771917343139648e-06,-1.1771917343139648e-06,9.715557098388672e-06,8.304913838704427e-07,-2.7534754379935885e-09
depression_prompt12.pkl,depression,12,depression,rewrite_scores,10,[12],"["" depression_12""]",1.1920928955078125e-07,1.1920928955078125e-07,1.9222497940063477e-06,6.000200907389323e-07,7.790715798087743e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,11,[12],"["" depression_12""]",6.258487701416016e-06,6.258487701416016e-06,6.258487701416016e-06,1.2695789337158204e-06,2.7016453121019446e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,12,[12],"["" depression_12""]",-1.1920928955078125e-07,-1.1920928955078125e-07,1.5944242477416992e-06,2.1557013193766276e-07,-1.1629384496937627e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,13,[12],"["" depression_12""]",2.5331974029541016e-07,2.5331974029541016e-07,2.130866050720215e-06,3.635883331298828e-07,-4.3731668721074646e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,14,[12],"["" depression_12""]",-9.015202522277832e-07,-9.015202522277832e-07,1.8775463104248047e-06,3.238519032796224e-07,-1.3880755590355914e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,15,[12],"["" depression_12""]",-6.854534149169922e-07,-6.854534149169922e-07,3.293156623840332e-06,6.804863611857096e-07,6.559750308161197e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,16,[12],"["" depression_12""]",-3.2782554626464844e-07,-3.2782554626464844e-07,5.662441253662109e-06,1.0599692662556967e-06,2.356651036635689e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,17,[12],"["" depression_12""]",-3.2782554626464844e-07,-3.2782554626464844e-07,5.304813385009766e-06,8.006890614827474e-07,1.5111721080282461e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,18,[12],"["" depression_12""]",0.0005035400390625,0.0005035400390625,0.0045166015625,0.00039337476094563804,0.0001285048606603042
depression_prompt12.pkl,depression,12,depression,rewrite_scores,19,[12],"["" depression_12""]",-6.034970283508301e-07,-6.034970283508301e-07,3.2633543014526367e-06,5.900859832763672e-07,-1.2309654899265455e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,20,[12],"["" depression_12""]",-1.0728836059570312e-06,-1.0728836059570312e-06,6.020069122314453e-06,5.543231964111329e-07,-6.916082423666249e-08
depression_prompt12.pkl,depression,12,depression,rewrite_scores,21,[12],"["" depression_12""]",1.7642974853515625e-05,1.7642974853515625e-05,0.00052642822265625,3.981292247772217e-05,1.2895335321841033e-05
depression_prompt12.pkl,depression,12,depression,rewrite_scores,22,[12],"["" depression_12""]",-1.2814998626708984e-06,-1.2814998626708984e-06,1.6927719116210938e-05,1.0699033737182617e-06,-1.6196914341138756e-09
depression_prompt12.pkl,depression,12,depression,rewrite_scores,23,[12],"["" depression_12""]",-1.5050172805786133e-06,-1.5050172805786133e-06,1.6689300537109375e-06,1.5795230865478515e-07,-3.3171280570652173e-07
depression_prompt12.pkl,depression,12,depression,rewrite_scores,24,[12],"["" depression_12""]",1.0579824447631836e-06,1.0579824447631836e-06,0.0003948211669921875,2.6639302571614584e-05,8.608012095741604e-06
depression_prompt12.pkl,depression,12,depression,rewrite_scores,25,[12],"["" depression_12""]",3.680586814880371e-06,3.680586814880371e-06,6.151199340820312e-05,4.601478576660156e-06,1.4063780722410784e-06
depression_prompt12.pkl,depression,12,depression,rewrite_scores,26,[12],"["" depression_12""]",-1.0207295417785645e-06,-1.0207295417785645e-06,0.0123291015625,0.0008219997088114421,0.0002678708861703458
depression_prompt12.pkl,depression,12,depression,rewrite_scores,27,[12],"["" depression_12""]",-1.1920928955078125e-07,-1.1920928955078125e-07,9.822845458984375e-05,6.706515947977702e-06,2.1733019662939985e-06
depression_prompt12.pkl,depression,12,depression,rewrite_scores,28,[12],"["" depression_12""]",-1.4901161193847656e-08,-1.4901161193847656e-08,0.0016632080078125,0.00011095007260640463,3.6139851031096086e-05
depression_prompt12.pkl,depression,12,depression,rewrite_scores,29,[12],"["" depression_12""]",-1.4901161193847656e-08,-1.4901161193847656e-08,0.00177764892578125,0.00011855761210123698,3.86390349139338e-05
depression_prompt12.pkl,depression,12,depression,rewrite_scores,30,[12],"["" depression_12""]",-1.4901161193847656e-08,-1.4901161193847656e-08,0.0086669921875,0.0005778402090072631,0.0001884021836778392
depression_prompt12.pkl,depression,12,depression,rewrite_scores,31,[12],"["" depression_12""]",0.0,0.0,0.00022983551025390625,1.5322367350260416e-05,4.9964241359544834e-06
depression_prompt13.pkl,depression,13,depression,rewrite_scores,0,[13],"["" depression_13""]",0.99609375,0.99609375,1.0,0.9966145833333333,0.682760399305779
depression_prompt13.pkl,depression,13,depression,rewrite_scores,1,[13],"["" depression_13""]",4.190951585769653e-09,4.190951585769653e-09,7.35744833946228e-08,1.819183429082235e-08,5.8155920770433214e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,2,[13],"["" depression_13""]",5.122274160385132e-09,5.122274160385132e-09,7.916241884231567e-08,2.1792948246002196e-08,4.3668680720859106e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,3,[13],"["" depression_13""]",6.51925802230835e-09,6.51925802230835e-09,5.587935447692871e-08,2.505257725715637e-08,7.491972711351183e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,4,[13],"["" depression_13""]",-9.313225746154785e-09,-9.313225746154785e-09,1.4528632164001465e-07,4.100923736890157e-08,1.3224780559539794e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,5,[13],"["" depression_13""]",-1.3969838619232178e-09,-1.3969838619232178e-09,5.4016709327697754e-08,2.02407439549764e-08,2.509396937158373e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,6,[13],"["" depression_13""]",4.6566128730773926e-09,4.6566128730773926e-09,1.5459954738616943e-07,3.073364496231079e-08,5.29301663239797e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,7,[13],"["" depression_13""]",-8.381903171539307e-09,-8.381903171539307e-09,4.6938657760620117e-07,5.938733617464701e-08,1.9919955068164402e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,8,[13],"["" depression_13""]",4.6566128730773926e-09,4.6566128730773926e-09,8.66129994392395e-08,3.0857821305592854e-08,1.1051694552103679e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,9,[13],"["" depression_13""]",2.7939677238464355e-09,2.7939677238464355e-09,4.470348358154297e-08,1.663962999979655e-08,3.901206784778171e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,10,[13],"["" depression_13""]",4.656612873077393e-10,4.656612873077393e-10,3.91155481338501e-08,1.7601996660232543e-08,3.2699770397610134e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,11,[13],"["" depression_13""]",4.936009645462036e-08,4.936009645462036e-08,4.3213367462158203e-07,4.3244411547978716e-08,1.2521114614274767e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,12,[13],"["" depression_13""]",1.210719347000122e-08,1.210719347000122e-08,1.0244548320770264e-07,3.020589550336202e-08,1.081886390844981e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,13,[13],"["" depression_13""]",1.30385160446167e-08,1.30385160446167e-08,1.7043203115463257e-07,2.9429793357849122e-08,8.935522702005175e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,14,[13],"["" depression_13""]",9.313225746154785e-10,9.313225746154785e-10,5.681067705154419e-08,1.8502275149027507e-08,2.83535983827379e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,15,[13],"["" depression_13""]",-9.778887033462524e-09,-9.778887033462524e-09,2.561137080192566e-08,1.4404455820719401e-08,3.859814670350817e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,16,[13],"["" depression_13""]",2.8405338525772095e-08,2.8405338525772095e-08,8.009374141693115e-08,2.1917124589284263e-08,7.124617695808411e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,17,[13],"["" depression_13""]",2.2351741790771484e-08,2.2351741790771484e-08,5.4016709327697754e-08,2.169981598854065e-08,7.274664110607571e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,18,[13],"["" depression_13""]",1.5795230865478516e-06,1.5795230865478516e-06,0.00147247314453125,9.829842795928319e-05,3.276835195720196e-05
depression_prompt13.pkl,depression,13,depression,rewrite_scores,19,[13],"["" depression_13""]",-1.1641532182693481e-08,-1.1641532182693481e-08,7.171183824539185e-08,1.6763806343078613e-08,4.232343700197008e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,20,[13],"["" depression_13""]",1.7229467630386353e-08,1.7229467630386353e-08,3.650784492492676e-07,3.809109330177307e-08,1.0534293121761747e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,21,[13],"["" depression_13""]",1.94646418094635e-07,1.94646418094635e-07,1.8104910850524902e-06,1.6838312149047853e-07,5.749882095389896e-08
depression_prompt13.pkl,depression,13,depression,rewrite_scores,22,[13],"["" depression_13""]",2.0954757928848267e-08,2.0954757928848267e-08,6.984919309616089e-08,1.3628353675206502e-08,3.663202126820882e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,23,[13],"["" depression_13""]",-1.979060471057892e-08,-1.979060471057892e-08,3.986060619354248e-07,3.188227613766988e-08,9.101091159714593e-09
depression_prompt13.pkl,depression,13,depression,rewrite_scores,24,[13],"["" depression_13""]",6.984919309616089e-08,6.984919309616089e-08,1.6614794731140137e-06,1.2544915080070495e-07,4.338928394847446e-08
